$id,$permissions,$createdAt,$updatedAt,user_id,org_id,recommendation_date,state,message_main,message_why,suggested_limit,suggested_action,flexibility,signals_snapshot,created_at
698a57b8002a113b49f0,"[""read(\""user:69866490001ebcf9b432\"")"",""update(\""user:69866490001ebcf9b432\"")"",""delete(\""user:69866490001ebcf9b432\"")""]",2026-02-09T21:55:05.028+00:00,2026-02-09T21:55:05.028+00:00,69866490001ebcf9b432,69856d49001238acbf3e,2026-02-09,CONTAINMENT,"Hoy mejor solo lo esencial. Si gastas de más, mañana se va a sentir.",Hoy el margen va justo; mejor solo lo esencial.,Solo lo esencial,Registra lo que gastes hoy,bajo,"{""day_of_month"":9,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":0,""income_month"":0,""expense_month"":0,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":false,""debt_due_soon"":false}",2026-02-09T21:55:04.672+00:00
698a57d700033d320f5f,"[""read(\""user:698664a30026681c2b05\"")"",""update(\""user:698664a30026681c2b05\"")"",""delete(\""user:698664a30026681c2b05\"")""]",2026-02-09T21:55:35.371+00:00,2026-02-09T21:55:35.371+00:00,698664a30026681c2b05,69856d49001238acbf3e,2026-02-09,CONTAINMENT,"Hoy mejor solo lo esencial. Si gastas de más, mañana se va a sentir.",Hoy el margen va justo; mejor solo lo esencial.,Solo lo esencial,Registra lo que gastes hoy,bajo,"{""day_of_month"":9,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":0,""income_month"":0,""expense_month"":0,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":true,""debt_due_soon"":false}",2026-02-09T21:55:35.051+00:00
698a59f5000de3511a7b,"[""read(\""user:698664a8000e309b357f\"")"",""update(\""user:698664a8000e309b357f\"")"",""delete(\""user:698664a8000e309b357f\"")""]",2026-02-09T22:04:37.546+00:00,2026-02-09T22:04:37.546+00:00,698664a8000e309b357f,69856d49001238acbf3e,2026-02-09,CONTAINMENT,"Hoy mejor solo lo esencial. Si gastas de más, mañana se va a sentir.",Hoy el margen va justo; mejor solo lo esencial.,Solo lo esencial,Registra lo que gastes hoy,bajo,"{""day_of_month"":9,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":0,""income_month"":0,""expense_month"":0,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":true,""debt_due_soon"":false}",2026-02-09T22:04:37.221+00:00
698a5b57000f5e0a4c8e,"[""read(\""user:69859ad5002c0c84408d\"")"",""update(\""user:69859ad5002c0c84408d\"")"",""delete(\""user:69859ad5002c0c84408d\"")""]",2026-02-09T22:10:31.162+00:00,2026-02-09T22:10:31.162+00:00,69859ad5002c0c84408d,69858ad4001df83d4aee,2026-02-09,CONTAINMENT,"Hoy mejor solo lo esencial. Si gastas de más, mañana se va a sentir.",Hoy el margen va justo; mejor solo lo esencial.,Solo lo esencial,Registra lo que gastes hoy,bajo,"{""day_of_month"":9,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":25,""income_month"":0,""expense_month"":975,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":true,""debt_due_soon"":false}",2026-02-09T22:10:31.244+00:00
698a603a0020e690fb1d,"[""read(\""user:698665b000366a87a2f0\"")"",""update(\""user:698665b000366a87a2f0\"")"",""delete(\""user:698665b000366a87a2f0\"")""]",2026-02-09T22:31:22.983+00:00,2026-02-09T22:31:22.983+00:00,698665b000366a87a2f0,69856d49001238acbf3e,2026-02-09,CONTAINMENT,"Hoy mejor solo lo esencial. Si gastas de más, mañana se va a sentir.",Hoy el margen va justo; mejor solo lo esencial.,Solo lo esencial,Registra lo que gastes hoy,bajo,"{""day_of_month"":9,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":0,""income_month"":0,""expense_month"":0,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":false,""debt_due_soon"":false}",2026-02-09T22:31:22.525+00:00
698b3f630005f6ad2579,"[""read(\""user:698664a80001ecb7e01b\"")"",""update(\""user:698664a80001ecb7e01b\"")"",""delete(\""user:698664a80001ecb7e01b\"")""]",2026-02-10T14:23:31.435+00:00,2026-02-10T14:23:31.435+00:00,698664a80001ecb7e01b,69856d49001238acbf3e,2026-02-10,SAFE,"Hoy puedes ir con calma. Si quieres darte un gusto pequeño, hazlo sin culpa.",Acabas de recibir ingreso y tienes margen; hoy con calma.,Un gusto pequeño está bien,Disfruta el día con tranquilidad,alto,"{""day_of_month"":10,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":6200,""income_month"":0,""expense_month"":0,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":true,""debt_due_soon"":false}",2026-02-10T14:23:31.095+00:00
698b5d45000bd5a5809b,"[""read(\""user:698665b000366a87a2f0\"")"",""update(\""user:698665b000366a87a2f0\"")"",""delete(\""user:698665b000366a87a2f0\"")""]",2026-02-10T16:31:01.736+00:00,2026-02-10T16:31:01.736+00:00,698665b000366a87a2f0,69856d49001238acbf3e,2026-02-10,CONTAINMENT,"Hoy mejor solo lo esencial. Si gastas de más, mañana se va a sentir.",Hoy el margen va justo; mejor solo lo esencial.,Solo lo esencial,Registra lo que gastes hoy,bajo,"{""day_of_month"":10,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":0,""income_month"":0,""expense_month"":0,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":true,""debt_due_soon"":false}",2026-02-10T16:31:01.189+00:00
698b63e40035ffc88805,"[""read(\""user:698664a30026681c2b05\"")"",""update(\""user:698664a30026681c2b05\"")"",""delete(\""user:698664a30026681c2b05\"")""]",2026-02-10T16:59:17.296+00:00,2026-02-10T16:59:17.296+00:00,698664a30026681c2b05,69856d49001238acbf3e,2026-02-10,CONTAINMENT,"Hoy mejor solo lo esencial. Si gastas de más, mañana se va a sentir.",Hoy el margen va justo; mejor solo lo esencial.,Solo lo esencial,Registra lo que gastes hoy,bajo,"{""day_of_month"":10,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":-3550,""income_month"":0,""expense_month"":250,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":true,""debt_due_soon"":false}",2026-02-10T16:59:16.863+00:00
698c34b700231eedc63d,"[""read(\""user:69859ad5002c0c84408d\"")"",""update(\""user:69859ad5002c0c84408d\"")"",""delete(\""user:69859ad5002c0c84408d\"")""]",2026-02-11T07:50:15.476+00:00,2026-02-11T07:50:15.476+00:00,69859ad5002c0c84408d,69858ad4001df83d4aee,2026-02-11,CONTAINMENT,"Hoy mejor solo lo esencial. Si gastas de más, mañana se va a sentir.",Hoy el margen va justo; mejor solo lo esencial.,Solo lo esencial,Registra lo que gastes hoy,bajo,"{""day_of_month"":11,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":25,""income_month"":0,""expense_month"":975,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":false,""debt_due_soon"":false}",2026-02-11T07:50:15.560+00:00
698c34b70035a9f1d468,"[""read(\""user:69859ad5002c0c84408d\"")"",""update(\""user:69859ad5002c0c84408d\"")"",""delete(\""user:69859ad5002c0c84408d\"")""]",2026-02-11T07:50:15.549+00:00,2026-02-11T07:50:15.549+00:00,69859ad5002c0c84408d,69858ad4001df83d4aee,2026-02-11,CONTAINMENT,"Hoy mejor solo lo esencial. Si gastas de más, mañana se va a sentir.",Hoy el margen va justo; mejor solo lo esencial.,Solo lo esencial,Registra lo que gastes hoy,bajo,"{""day_of_month"":11,""is_weekend"":false,""pre_quincena"":false,""post_quincena"":false,""margin"":25,""income_month"":0,""expense_month"":975,""high_risk_impulsive_day"":false,""followed_recommendation_yesterday"":false,""debt_due_soon"":false}",2026-02-11T07:50:15.858+00:00
